"","date","time","age","Gender","Province","District","items_sold_label","market","source_channel","source_location","produced_location","market_transport","othmarket_current","othmarket_location","dismark_transport"
"189",2023-04-18,"12:16:00",34,"female","northern","gicumbi","Ibinyomoro","buyuma","wholesaler","gicumbi","gicumbi","moto","no",NA,NA
"190",2023-04-18,"12:29:37",50,"female","northern","gakenke","Ibitoki (byo guteka)","gakenke","bulk_market","gakenke","gakenke","walk","no",NA,NA
"191",2023-04-18,"12:29:37",50,"female","northern","gakenke","Ibitoki (by` imineke","gakenke","wholesaler","gakenke","gakenke","walk","no",NA,NA
"192",2023-04-18,"12:29:37",50,"female","northern","gakenke","Ibitoki (by` inzoga)","gakenke","wholesaler","gakenke","gakenke","walk","no",NA,NA
"193",2023-04-18,"12:35:58",23,"female","northern","gakenke","Ibitunguru","gakenke","wholesaler","musanze","musanze","bicycle","no",NA,NA
"194",2023-04-18,"12:35:58",23,"female","northern","gakenke","Urusenda","gakenke","wholesaler","gakenke,musanze","gakenke,musanze","bicycle","no",NA,NA
"195",2023-04-18,"12:35:58",23,"female","northern","gakenke","Beterave","gakenke","wholesaler","musanze","gakenke,musanze","bicycle","no",NA,NA
"196",2023-04-18,"12:37:15",39,"female","northern","gicumbi","Epinari","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"197",2023-04-18,"12:37:15",39,"female","northern","gicumbi","Ipapayi","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"198",2023-04-18,"12:37:15",39,"female","northern","gicumbi","Imyembe","buyuma","wholesaler","other","other","walk","no",NA,NA
"199",2023-04-18,"12:44:50",38,"female","northern","gicumbi","Epinari","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"200",2023-04-18,"12:44:50",38,"female","northern","gicumbi","Ipapayi","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"201",2023-04-18,"12:44:50",38,"female","northern","gicumbi","Imyembe","buyuma","wholesaler","other","other","walk","no",NA,NA
"202",2023-04-18,"12:47:08",35,"female","northern","gakenke","Ibitoki (byo guteka)","gakenke","wholesaler","gakenke,ruhango","gakenke","walk","no",NA,NA
"203",2023-04-18,"12:52:51",41,"female","northern","gicumbi","Epinari","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"204",2023-04-18,"12:52:51",41,"female","northern","gicumbi","Imyembe","buyuma","wholesaler","other","other","walk","no",NA,NA
"205",2023-04-18,"12:52:51",41,"female","northern","gicumbi","Ipapayi","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"206",2023-04-18,"12:58:14",41,"female","northern","gakenke","Ibitoki (byo guteka)","gakenke","wholesaler","ruhango","burera","bicycle,walk","no",NA,NA
"207",2023-04-18,"13:07:54",37,"female","northern","gicumbi","Soya","buyuma","wholesaler","gicumbi,musanze","gicumbi,musanze","walk","no",NA,NA
"208",2023-04-18,"13:07:54",37,"female","northern","gicumbi","Uburo","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"209",2023-04-18,"13:07:54",37,"female","northern","gicumbi","Ingano","buyuma","wholesaler","gicumbi,rutsiro","gicumbi,rutsiro","walk","no",NA,NA
"210",2023-04-18,"13:07:58",23,"female","northern","gakenke","Inanasi","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"211",2023-04-18,"13:14:08",43,"female","northern","gicumbi","Soya","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"212",2023-04-18,"13:14:08",43,"female","northern","gicumbi","Uburo","buyuma","wholesaler","gakenke,gicumbi,musanze","gakenke,gicumbi,musanze","walk","no",NA,NA
"213",2023-04-18,"13:14:08",43,"female","northern","gicumbi","Ingano","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"214",2023-04-18,"13:17:11",36,"female","eastern","nyagatare","Isombe","minuri","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"215",2023-04-18,"13:20:52",25,"female","northern","gicumbi","Uburo","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"216",2023-04-18,"13:20:52",25,"female","northern","gicumbi","Soya","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"217",2023-04-18,"13:20:52",25,"female","northern","gicumbi","Ingano","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"218",2023-04-18,"13:21:44",28,"female","northern","gakenke","Ibirayi","gakenke","farm_group","gakenke","rubavu","walk","no",NA,NA
"219",2023-04-18,"13:23:18",43,"female","northern","gakenke","Inanasi","gakenke","farm_group","gakenke","gakenke","bicycle,walk","no",NA,NA
"220",2023-04-18,"13:28:50",35,"female","eastern","nyagatare","Beterave","minuri","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"221",2023-04-18,"13:28:50",35,"female","eastern","nyagatare","Dodo","minuri","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"222",2023-04-18,"13:28:50",35,"female","eastern","nyagatare","Ubunyobwa","minuri","wholesaler","nyarungenge","NotKnow","walk","no",NA,NA
"223",2023-04-18,"13:29:09",40,"female","northern","gakenke","Ibirayi","gakenke","wholesaler","gakenke,ruhango","musanze,rubavu","bicycle,car,walk","yes","Gakenke","walk"
"224",2023-04-18,"13:31:53",42,"female","northern","gakenke","Ibigori","gakenke","wholesaler","gakenke","gakenke","walk","no",NA,NA
"225",2023-04-18,"13:31:53",42,"female","northern","gakenke","Ibishyimbo","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"226",2023-04-18,"13:42:41",40,"male","eastern","nyagatare","Voka","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"227",2023-04-18,"13:42:41",40,"male","eastern","nyagatare","Imyembe","minuri","bulk_market","nyarungenge","other","walk","no",NA,NA
"228",2023-04-18,"13:42:41",40,"male","eastern","nyagatare","Amatunda","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"229",2023-04-18,"13:43:03",43,"male","northern","gakenke","Amasaka","gakenke","wholesaler","gakenke","kayonza,ngoma","bicycle","no",NA,NA
"230",2023-04-18,"13:43:03",43,"male","northern","gakenke","Ibigori","gakenke","farm_group","gakenke","gakenke","bicycle","no",NA,NA
"231",2023-04-18,"13:43:03",43,"male","northern","gakenke","Ibishyimbo","gakenke","bulk_market","gakenke","gakenke","bicycle","no",NA,NA
"232",2023-04-18,"13:50:47",53,"female","eastern","nyagatare","Beterave","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"233",2023-04-18,"13:50:47",53,"female","eastern","nyagatare","Urusenda","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"234",2023-04-18,"13:50:47",53,"female","eastern","nyagatare","Umuceri","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"235",2023-04-18,"13:53:41",33,"female","northern","gakenke","Amashu","gakenke","wholesaler","gakenke,musanze","NotKnow","bicycle,walk","no",NA,NA
"236",2023-04-18,"13:56:22",57,"male","northern","gakenke","Ibigori","gakenke","farm_group","gakenke","gakenke","bicycle,walk","no",NA,NA
"237",2023-04-18,"13:56:22",57,"male","northern","gakenke","Amasaka","gakenke","wholesaler","rulindo","musanze,nyarungenge","bicycle,walk","no",NA,NA
"238",2023-04-18,"13:56:22",57,"male","northern","gakenke","Ibishyimbo","gakenke","wholesaler","rulindo","rulindo","bicycle,walk","no",NA,NA
"239",2023-04-18,"14:00:43",26,"female","northern","gakenke","Dodo","gakenke","bulk_market","gakenke","gakenke,nyaruguru","bicycle,walk","no",NA,NA
"240",2023-04-18,"14:00:43",26,"female","northern","gakenke","Amashu","gakenke","bulk_market","gakenke","rubavu","bicycle,walk","no",NA,NA
"241",2023-04-18,"14:09:01",39,"female","northern","gakenke","Amashu","gakenke","farm_group","gakenke","gakenke","bicycle,moto,walk","no",NA,NA
"242",2023-04-18,"14:11:42",37,"female","eastern","nyagatare","Amashu","minuri","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"243",2023-04-18,"14:11:42",37,"female","eastern","nyagatare","Imiteja","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"244",2023-04-18,"14:11:42",37,"female","eastern","nyagatare","Soya","minuri","wholesaler","nyagatare","nyagatare","walk","no",NA,NA
"245",2023-04-18,"14:16:04",29,"female","northern","gakenke","Urusenda","gakenke","farm_group","gakenke","gakenke","bicycle,walk","no",NA,NA
"246",2023-04-18,"14:24:13",36,"female","northern","gakenke","Ibinyomoro","gakenke","farm_group","gakenke","burera,gakenke","bicycle,moto,walk","no",NA,NA
"247",2023-04-18,"14:24:13",36,"female","northern","gakenke","Amatunda","gakenke","wholesaler","gakenke,ruhango","burera,gakenke","bicycle,moto,walk","no",NA,NA
"248",2023-04-18,"14:27:46",21,"female","northern","gakenke","Dodo","gakenke","farm_group","gakenke","gakenke","walk","yes","Gakenke","car"
"249",2023-04-18,"14:28:42",37,"female","eastern","nyagatare","Ibirayi","minuri","wholesaler","nyagatare,rubavu","rubavu","walk","no",NA,NA
"250",2023-04-18,"14:35:01",25,"male","northern","gakenke","Imyembe","gakenke","farm_group","gakenke","burera,gakenke","bicycle,moto,walk","no",NA,NA
"251",2023-04-18,"14:35:01",25,"male","northern","gakenke","Ibinyomoro","gakenke","farm_group","gakenke,musanze","burera,gakenke,rubavu","bicycle,moto,walk","no",NA,NA
"252",2023-04-18,"14:39:51",31,"female","northern","gakenke","Dodo","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"253",2023-04-18,"14:45:11",34,"male","northern","gakenke","Imyembe","gakenke","farm_group","gakenke,ruhango","burera,gakenke,musanze","bicycle,walk","no",NA,NA
"254",2023-04-18,"14:45:11",34,"male","northern","gakenke","Ibinyomoro","gakenke","bulk_market","gakenke","burera,gakenke,musanze","bicycle,moto,walk","no",NA,NA
"255",2023-04-18,"14:52:12",33,"female","northern","gakenke","Dodo","gakenke","farm_group","gakenke","gakenke","bicycle,walk","no",NA,NA
"256",2023-04-18,"14:56:34",42,"female","eastern","nyagatare","Umuceri","minuri","wholesaler","nyagatare,nyarungenge","gatsibo,NotKnow","walk","no",NA,NA
"257",2023-04-18,"15:00:27",27,"female","northern","gakenke","Beterave","gakenke","wholesaler","musanze","rubavu","walk","yes","Rulindo","car"
"258",2023-04-18,"15:16:32",34,"female","northern","gakenke","Amashaza","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"259",2023-04-18,"15:19:01",31,"male","northern","gicumbi","Imishabi Imizuzu","buyuma","bulk_market","gasabo","gasabo","walk","no",NA,NA
"260",2023-04-18,"15:19:01",31,"male","northern","gicumbi","watameroni","buyuma","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"261",2023-04-18,"15:19:01",31,"male","northern","gicumbi","Ibihaza imyungu","buyuma","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"262",2023-04-18,"15:29:31",21,"female","northern","gicumbi","Karoti","buyuma","bulk_market","gicumbi","gicumbi","moto,walk","no",NA,NA
"263",2023-04-18,"15:29:31",21,"female","northern","gicumbi","Amashu","buyuma","bulk_market","gicumbi","gicumbi","moto,walk","no",NA,NA
"264",2023-04-18,"15:29:31",21,"female","northern","gicumbi","Imiteja","buyuma","bulk_market","gicumbi","gicumbi","moto,walk","no",NA,NA
"265",2023-04-18,"15:34:04",35,"male","northern","gakenke","Umuceri","gakenke","wholesaler","gakenke","NotKnow","walk","no",NA,NA
"266",2023-04-18,"15:40:04",26,"female","northern","gakenke","Umuceri","gakenke","wholesaler","gakenke","NotKnow","walk","no",NA,NA
"267",2023-04-18,"15:44:29",38,"female","northern","gicumbi","Makadamiya","buyuma","bulk_market","nyagatare","nyagatare","walk","no",NA,NA
"268",2023-04-18,"15:44:29",38,"female","northern","gicumbi","Beterave","buyuma","bulk_market","gicumbi","gicumbi","walk","no",NA,NA
"269",2023-04-18,"15:44:29",38,"female","northern","gicumbi","Voka","buyuma","bulk_market","gicumbi","gicumbi","walk","no",NA,NA
"270",2023-04-18,"15:46:23",37,"female","northern","gakenke","Amashaza","gakenke","farm_group","gakenke","gakenke","bicycle,walk","yes","Rulindo","moto"
"271",2023-04-18,"15:50:05",57,"male","northern","gicumbi","Soya","buyuma","bulk_market","nyarungenge","rwamagana","walk","no",NA,NA
"272",2023-04-18,"15:50:05",57,"male","northern","gicumbi","Imbuto z`ibihaza","buyuma","bulk_market","nyarungenge","other","walk","no",NA,NA
"273",2023-04-18,"15:51:08",30,"male","northern","gakenke","Ibishyimbo","gakenke","wholesaler","gakenke","gakenke,musanze,nyaruguru","bicycle,walk","no",NA,NA
"274",2023-04-18,"15:51:08",30,"male","northern","gakenke","Umuceri","gakenke","wholesaler","gakenke","burera,gakenke","bicycle,walk","no",NA,NA
"275",2023-04-18,"16:02:15",50,"male","northern","gakenke","Ibigori","gakenke","farm_group","gakenke","gakenke,musanze","bicycle","no",NA,NA
"276",2023-04-18,"16:02:15",50,"male","northern","gakenke","Amasaka","gakenke","wholesaler","gakenke","kayonza","bicycle","no",NA,NA
"277",2023-04-18,"16:06:55",32,"female","northern","gakenke","Ibijumba by`umweru","gakenke","farm_group","gakenke","gakenke","bicycle","yes","Gakenke","bicycle"
"278",2023-04-18,"16:10:35",43,"male","northern","gakenke","Ibishyimbo","gakenke","wholesaler","gakenke","burera,gakenke,gicumbi","bicycle,walk","no",NA,NA
"279",2023-04-18,"16:10:35",43,"male","northern","gakenke","Amasaka","gakenke","farm_group","gakenke","gakenke","bicycle,moto,walk","no",NA,NA
"280",2023-04-18,"16:13:53",35,"female","northern","gakenke","Ibijumba by`umweru","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"281",2023-04-18,"16:19:07",57,"male","northern","gakenke","Ibigori","gakenke","wholesaler","gakenke","gicumbi,musanze","bicycle,walk","no",NA,NA
"282",2023-04-18,"16:19:07",57,"male","northern","gakenke","Amasaka","gakenke","wholesaler","gakenke","kirehe","bicycle,walk","no",NA,NA
"283",2023-04-18,"16:20:36",55,"female","northern","gakenke","Ibijumba by`umweru","gakenke","farm_group","gakenke","gakenke","bicycle,walk","no",NA,NA
"284",2023-04-18,"16:25:13",40,"female","northern","gakenke","Imyumbati","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"285",2023-04-18,"16:28:50",48,"female","northern","gicumbi","Amafi","buyuma","wholesaler","nyarungenge","NotKnow","moto","no",NA,NA
"286",2023-04-18,"16:34:01",32,"female","northern","gakenke","Imyumbati","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"287",2023-04-18,"16:34:21",30,"female","northern","gicumbi","Ibisusa ibibabi by` ibihaza","buyuma","own_farm","gicumbi","gicumbi","walk","no",NA,NA
"288",2023-04-18,"16:38:40",40,"male","northern","gakenke","Ubunyobwa","gakenke","wholesaler","gakenke","bugesera,burera","bicycle,moto,walk","no",NA,NA
"289",2023-04-18,"16:40:52",21,"female","northern","gicumbi","Inyanya","buyuma","wholesaler","gicumbi","other","walk","no",NA,NA
"290",2023-04-18,"16:40:52",21,"female","northern","gicumbi","Sunflower","buyuma","wholesaler","gicumbi","NotKnow","walk","no",NA,NA
"291",2023-04-18,"16:44:00",3,"male","northern","gakenke","Uburo","gakenke","wholesaler","gakenke","NotKnow","bicycle,walk","no",NA,NA
"292",2023-04-18,"16:44:00",3,"male","northern","gakenke","Ubunyobwa","gakenke","wholesaler","burera,other","gakenke,other","bicycle,walk","no",NA,NA
"293",2023-04-18,"16:46:27",29,"female","northern","gicumbi","Sunflower","buyuma","wholesaler","gicumbi","other","walk","no",NA,NA
"294",2023-04-18,"16:50:16",31,"female","northern","gicumbi","Imyumbati","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"295",2023-04-18,"16:50:16",31,"female","northern","gicumbi","Ibitunguru","buyuma","wholesaler","musanze","musanze","walk","no",NA,NA
"296",2023-04-18,"16:50:16",31,"female","northern","gicumbi","Sunflower","buyuma","wholesaler","gicumbi","other","walk","no",NA,NA
"297",2023-04-18,"16:53:47",38,"female","northern","gakenke","Amateke","gakenke","farm_group","gakenke","gakenke","walk","yes","Gakenke","walk"
"298",2023-04-18,"16:57:44",31,"female","northern","gakenke","Ubunyobwa","gakenke","wholesaler","gakenke","NotKnow","walk","no",NA,NA
"299",2023-04-18,"16:58:34",29,"female","northern","gicumbi","Beterave","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"300",2023-04-18,"16:58:34",29,"female","northern","gicumbi","Ibijumba by`umuhondo","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"301",2023-04-18,"16:58:34",29,"female","northern","gicumbi","Ibikoro","buyuma","wholesaler","gakenke","gakenke","walk","no",NA,NA
"302",2023-04-18,"17:06:15",36,"female","northern","gicumbi","Ibijumba by`umuhondo","buyuma","wholesaler","gicumbi","gicumbi","bicycle","no",NA,NA
"303",2023-04-18,"17:06:15",36,"female","northern","gicumbi","Amateke","buyuma","wholesaler","gicumbi","gicumbi","bicycle","no",NA,NA
"304",2023-04-18,"17:06:15",36,"female","northern","gicumbi","Ibikoro","buyuma","wholesaler","gicumbi","gicumbi","bicycle","no",NA,NA
"305",2023-04-18,"17:10:56",65,"female","northern","gakenke","Amateke","gakenke","farm_group","gakenke","gakenke","walk","no",NA,NA
"306",2023-04-18,"17:11:36",43,"female","northern","gicumbi","Imyumbati","buyuma","wholesaler","gicumbi","NotKnow","walk","no",NA,NA
"307",2023-04-18,"17:11:36",43,"female","northern","gicumbi","Amateke","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"308",2023-04-18,"17:11:36",43,"female","northern","gicumbi","Ibikoro","buyuma","wholesaler","gakenke","gakenke","walk","no",NA,NA
"309",2023-04-18,"17:12:08",29,"male","northern","gakenke","Soya","gakenke","wholesaler","gakenke","NotKnow","bicycle,walk","no",NA,NA
"310",2023-04-18,"17:19:06",26,"female","northern","gicumbi","Amapera","buyuma","own_farm","gicumbi","gicumbi","walk","no",NA,NA
"311",2023-04-18,"17:19:06",26,"female","northern","gicumbi","Ibihaza imyungu","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"312",2023-04-18,"17:19:06",26,"female","northern","gicumbi","Dodo","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"313",2023-04-18,"17:26:26",18,"male","northern","gakenke","Soya","gakenke","wholesaler","gakenke","NotKnow,other","bicycle,walk","no",NA,NA
"314",2023-04-18,"17:26:48",51,"female","northern","gicumbi","Imbuto z`ibihaza","buyuma","own_farm","gicumbi","gicumbi","walk","no",NA,NA
"315",2023-04-18,"17:26:48",51,"female","northern","gicumbi","Ibihaza imyungu","buyuma","own_farm","gicumbi","gicumbi","walk","no",NA,NA
"316",2023-04-18,"17:29:40",28,"female","northern","gicumbi","Amapera","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"317",2023-04-18,"17:29:40",28,"female","northern","gicumbi","Dodo","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"318",2023-04-18,"17:29:40",28,"female","northern","gicumbi","Ibihaza imyungu","buyuma","wholesaler","gicumbi","gicumbi","walk","no",NA,NA
"319",2023-04-18,"17:39:08",37,"female","northern","gicumbi","Ibitoki (byo guteka)","buyuma","bulk_market","gicumbi","gicumbi","walk","yes","Gicumbi","bicycle"
"320",2023-04-18,"17:39:08",37,"female","northern","gicumbi","Amashu","buyuma","bulk_market","gicumbi","gicumbi","walk","yes","Gicumbi","bicycle"
"321",2023-04-18,"17:39:08",37,"female","northern","gicumbi","Amateke","buyuma","bulk_market","gatsibo,gicumbi","gatsibo,gicumbi","walk","yes","Gicumbi","bicycle"
"322",2023-04-18,"17:40:15",26,"female","northern","gicumbi","Ibihaza imyungu","buyuma","own_farm","gicumbi","gicumbi","walk","no",NA,NA
